m1,s1,a1,p1,m2,s2,a2,p2,m3,s3,a3,p3,label
10.139,11.386,175.315,33.872,16.457,17.371,412.116,37.812,63.005,17.225,4266.318,98.539,1
11.953,12.738,213.089,33.483,16.291,19.248,375.687,35.99,66.829,12.37,4619.086,92.682,1
11.787,12.392,202.517,26.963,12.613,15.138,230.285,24.895,50.243,16.178,2786.12,80.923,1
17.0,20.63,426.145,41.949,14.352,17.567,333.203,47.69,50.821,13.998,2778.692,78.513,1
11.763,13.933,206.402,28.636,8.426,10.794,121.507,24.187,15.181,15.611,335.05,37.777,1
14.569,16.36,344.586,39.104,11.494,13.864,195.363,30.078,30.542,14.751,1115.62,63.307,1
14.386,17.494,314.549,45.794,7.131,7.502,76.093,22.508,35.599,9.444,1356.453,53.265,1
25.036,32.908,1091.837,74.827,13.587,16.531,273.281,41.162,39.817,27.875,2046.979,79.063,1
9.161,10.877,132.369,23.796,16.627,19.496,380.74,37.879,8.797,11.312,134.092,23.803,1
6.865,9.924,102.673,32.468,9.308,11.458,131.38,28.583,15.469,15.715,384.56,46.994,1
12.024,13.239,221.417,31.89,14.518,17.108,299.229,31.529,13.772,11.11,304.337,46.208,1
12.201,15.296,248.311,32.809,11.08,12.506,190.026,33.376,19.005,22.038,632.598,60.318,1
14.172,18.254,337.516,36.762,18.404,22.93,527.582,46.646,17.529,17.596,433.508,54.456,1
14.199,17.803,352.714,52.24,7.423,8.713,91.541,23.356,20.235,17.632,596.583,50.531,1
12.509,13.465,198.078,24.14,17.481,14.746,433.724,40.32,12.543,11.98,234.447,29.164,1
15.255,19.195,451.479,54.749,15.867,19.834,396.835,43.233,28.681,22.585,1032.33,55.955,1
13.674,16.014,259.048,30.199,11.967,14.57,212.394,30.592,56.234,15.367,3398.437,88.936,1
19.5,22.936,569.907,50.743,15.524,18.297,336.909,40.75,29.63,13.245,1053.395,52.858,1
16.043,18.759,352.538,37.889,10.868,13.38,179.423,27.679,22.739,14.65,720.207,54.667,1
20.803,26.448,699.924,60.228,14.834,16.752,375.198,43.467,34.305,13.128,1349.15,54.856,1
12.517,13.393,263.256,41.496,11.11,13.395,187.06,28.335,14.373,12.381,316.912,46.266,1
11.788,13.257,189.268,27.821,13.816,14.712,274.68,35.332,15.485,17.724,353.497,41.664,1
10.279,14.236,216.314,31.926,16.58,16.333,386.484,38.512,10.099,10.32,171.064,37.462,1
7.43,9.405,89.746,23.005,11.669,12.482,210.431,32.257,35.479,16.14,1487.002,60.93,1
12.207,11.789,198.936,24.312,13.28,14.289,236.37,32.557,19.326,25.68,671.472,68.747,1
41.335,27.183,2210.457,97.433,26.07,29.966,919.163,60.426,31.447,31.34,1536.43,82.163,1
79.347,43.418,8181.072,165.01,51.462,59.55,3934.917,143.487,47.026,42.856,3621.149,133.978,1
171.342,201.666,40725.957,402.409,149.781,142.589,31802.287,329.634,103.484,100.625,14469.815,256.307,1
161.307,228.745,61260.887,785.619,199.293,221.583,54947.273,386.919,145.523,31.975,22199.318,197.74,1
917.398,561.394,1156783.625,2027.16,198.649,245.62,60878.266,489.161,163.653,167.085,34769.844,339.773,1
1730.578,125.354,3010612.5,1947.282,963.502,704.471,1424615.5,2104.843,193.403,146.637,57107.809,606.185,1
1346.079,97.506,1821437.0,1514.637,1406.585,361.856,2109421.0,1864.535,510.972,110.338,273266.688,678.151,1
1047.008,75.843,1101978.5,1178.116,803.13,386.661,794524.812,1623.602,784.333,176.422,646302.625,1178.555,1
814.385,58.989,666703.187,916.363,253.841,161.285,85896.062,490.676,734.168,188.635,574585.187,1027.929,1
633.445,45.884,403358.25,712.766,105.337,144.449,22248.57,403.209,516.774,193.406,304460.844,799.522,1
492.706,35.69,244033.047,554.404,343.14,395.322,168592.719,789.868,178.73,138.419,47462.074,456.286,1
383.236,27.76,147640.562,431.226,246.728,133.031,78572.078,466.474,150.9,175.645,34751.949,375.653,1
445.957,487.287,271193.906,981.677,464.159,110.274,227604.266,627.871,278.732,152.583,100973.008,636.3,1
1008.292,218.977,1064604.125,1386.15,526.727,178.823,309418.594,798.903,349.37,90.962,130333.281,527.556,1
1227.314,224.258,1556591.625,1667.837,527.011,126.329,293699.906,803.257,327.62,63.574,111376.602,424.438,1
1441.033,125.542,2092337.75,1686.157,510.196,92.953,268939.875,666.426,319.169,95.846,111055.367,465.661,1
1408.409,133.163,2001348.375,1598.222,428.144,170.684,212440.5,781.266,358.321,56.11,131542.469,465.205,1
1418.996,122.102,2028458.5,1598.571,412.407,134.17,188081.203,728.324,389.213,63.255,155488.234,499.04,1
1307.08,208.905,1752098.375,1610.464,302.58,153.728,115187.102,707.955,376.189,140.208,161176.25,728.633,1
1180.769,146.938,1415805.625,1486.036,269.662,73.448,78111.969,429.416,381.386,78.133,151560.047,513.166,1
911.367,160.679,856406.937,1134.715,201.798,133.976,47279.191,331.486,299.353,93.011,98263.328,511.669,1
746.469,169.816,586053.375,1094.928,178.746,152.482,45374.137,351.931,258.649,78.244,73021.484,440.787,1
536.322,208.986,331316.719,805.351,113.657,95.878,16035.621,257.245,235.538,35.344,56727.352,322.115,1
366.844,190.254,170771.578,760.371,104.979,132.204,17980.24,351.304,200.759,111.582,52601.691,398.601,1
244.204,104.171,70487.367,438.661,100.287,112.455,15152.527,315.12,155.996,92.509,31712.305,296.629,1
174.615,230.058,54280.914,530.002,156.236,169.616,33577.043,351.866,116.265,87.674,16507.498,212.005,1
147.258,197.482,42234.375,527.957,107.45,125.472,17750.555,308.121,74.191,73.208,7850.818,165.157,1
198.737,235.267,68147.297,611.175,162.073,164.713,35841.664,391.439,67.848,80.941,6905.7,163.697,1
183.686,158.859,52853.504,448.27,129.908,146.784,22004.705,290.979,119.448,138.062,19251.982,290.047,1
286.372,243.507,120990.867,693.026,127.423,144.148,22971.303,331.285,76.259,91.836,8935.813,215.603,1
341.319,177.886,148141.906,677.245,104.486,114.184,17574.387,302.656,126.239,147.865,24718.965,351.787,1
326.922,139.825,126429.117,676.874,144.899,169.459,34645.664,394.763,142.905,135.005,27452.875,321.155,1
381.935,143.727,166531.641,705.675,127.317,120.078,20352.072,264.58,159.965,164.595,37168.555,356.339,1
281.409,91.086,87487.648,441.052,86.162,85.328,9005.476,135.049,143.471,130.446,27211.346,322.215,1
322.885,158.045,125974.109,650.49,135.125,153.732,30797.123,409.243,103.553,106.638,15990.685,267.513,1
284.329,155.402,103889.352,647.623,103.341,120.516,20200.137,337.441,132.619,152.537,24112.064,299.006,1
224.949,106.191,61878.578,464.414,123.68,150.527,22842.109,324.098,103.819,101.006,15555.179,250.228,1
258.334,245.099,101138.219,671.799,127.177,133.663,24642.477,412.927,86.129,69.154,10101.895,191.115,1
227.347,77.568,57703.375,393.712,108.52,147.208,21986.723,342.48,50.46,47.154,3788.418,113.555,1
135.14,104.131,27020.875,290.008,112.635,123.634,16541.531,243.768,53.968,62.854,4295.839,133.322,1
150.494,107.672,34203.176,415.416,98.415,107.331,17596.447,358.328,94.044,72.167,11351.331,191.095,1
162.735,167.419,41284.57,428.298,95.215,112.037,12619.898,228.964,80.157,79.83,11260.146,242.154,1
163.754,130.987,43728.453,544.823,83.075,67.637,9291.978,163.591,80.027,101.601,10590.125,225.441,1
140.386,152.184,28943.09,328.606,60.736,73.604,5499.623,150.569,75.275,89.198,9548.152,217.656,1
139.174,100.298,29428.898,356.16,142.323,150.507,24078.564,252.935,91.467,108.913,11867.541,197.716,2
87.437,97.509,13060.662,272.157,73.948,83.036,7722.365,188.036,57.638,78.679,6488.702,207.799,2
186.621,194.875,43974.504,344.326,71.625,87.583,7700.995,180.001,66.763,61.9,5576.391,127.346,2
92.539,82.479,12969.952,234.873,62.416,75.494,5870.561,185.58,78.175,91.357,9840.832,259.932,2
66.265,79.281,6321.541,148.734,48.485,50.677,3410.03,119.887,34.578,38.486,1824.147,116.848,2
641.493,595.437,718683.687,1640.442,151.112,144.601,42059.496,423.97,51.375,53.441,5180.879,155.969,2
1425.794,103.279,2043554.875,1604.333,492.777,44.588,244817.453,587.194,246.023,59.949,64121.414,314.206,2
1109.013,80.332,1236364.0,1247.885,465.37,51.1,219180.656,564.827,315.904,53.985,102709.812,409.646,2
862.615,62.485,748008.187,970.632,362.732,48.209,133898.797,454.929,257.327,117.194,79951.602,484.713,2
670.96,48.602,452549.625,754.978,195.061,66.296,42443.828,323.152,187.884,56.286,38468.676,288.234,2
521.887,37.802,273795.406,587.238,144.136,125.766,29615.984,269.826,120.324,37.019,15848.272,225.865,2
309.227,275.6,116528.68,456.767,265.206,46.659,72511.445,340.291,46.033,39.705,3301.1,134.404,2
899.26,316.762,909007.5,1250.399,394.737,20.582,156241.094,433.616,35.646,31.265,1764.754,83.637,2
1260.986,42.583,1591900.125,1352.502,398.912,21.493,159592.703,444.674,112.658,35.411,13945.71,179.439,2
1272.62,49.333,1621996.0,1331.182,354.748,30.102,126752.359,402.782,134.577,23.308,18654.176,164.39,2
1173.635,15.614,1377663.5,1203.212,304.96,12.137,93147.742,333.501,159.351,26.385,26088.887,203.623,2
997.323,58.948,998128.312,1154.564,243.483,31.149,60254.105,319.963,231.146,81.06,59999.164,331.792,2
831.442,60.375,694940.312,904.262,187.035,27.389,35732.184,228.632,334.824,21.015,112548.93,379.959,2
654.029,62.467,431655.844,770.823,104.658,23.642,11512.175,143.81,202.342,57.124,44205.551,317.832,2
512.835,37.27,264388.531,563.564,50.406,29.616,3381.529,87.946,123.972,32.975,16456.43,179.424,2
349.68,59.897,125863.727,482.875,31.121,36.911,1362.406,65.524,102.834,17.098,10867.105,127.034,2
237.536,24.278,57012.859,295.465,30.586,17.126,1051.988,49.958,111.518,15.259,12669.157,131.647,2
123.038,40.108,16747.111,190.54,64.555,18.667,4515.802,102.498,60.218,16.893,3911.527,89.434,2
36.528,30.417,2142.163,96.19,73.296,15.694,5618.628,101.983,31.146,20.605,1368.938,65.541,2
40.297,41.299,3203.208,108.454,68.084,24.498,5235.552,121.355,32.693,19.109,1397.932,62.253,2
94.538,18.413,9276.488,130.02,85.09,17.581,7549.377,126.257,19.992,25.656,658.311,62.328,2
127.921,20.321,16776.742,168.845,96.587,15.333,9564.183,121.173,24.104,27.586,969.404,79.246,2
180.979,31.492,33745.129,229.57,94.203,18.634,9221.445,128.126,23.277,17.961,745.624,60.355,2
200.57,35.69,41502.227,247.754,84.527,15.669,7390.338,106.94,44.098,22.8,2464.475,85.3,2
215.292,28.655,47171.746,292.751,68.275,16.009,4917.733,106.492,26.3,18.232,964.265,66.461,2
241.908,19.352,58894.199,274.263,72.419,15.447,5483.125,107.025,14.47,16.369,321.427,41.554,2
225.599,11.694,51031.766,245.312,60.187,19.819,4015.328,87.516,14.405,15.639,296.609,33.278,2
226.19,17.169,51456.523,250.7,54.689,29.294,3775.626,104.145,20.252,20.714,638.441,55.717,2
201.258,24.436,41101.898,233.967,41.046,14.943,1908.082,61.2,16.349,19.102,389.816,38.581,2
182.355,29.171,34104.379,216.71,34.944,19.97,1532.169,58.323,29.999,29.615,1608.416,86.988,2
158.274,20.76,25481.762,197.377,32.658,14.724,1263.412,55.177,59.742,19.609,3953.59,85.688,2
152.219,31.955,24191.85,278.298,23.072,21.597,720.971,54.627,47.138,48.74,2668.567,88.751,2
497.038,52.777,249832.266,562.511,16.885,17.918,526.458,55.29,148.869,20.936,22600.217,199.662,2
465.951,46.101,219235.312,525.235,31.919,36.181,1364.939,68.48,110.558,17.64,12534.21,157.09,2
317.848,57.94,104384.227,400.928,7.371,8.631,79.77,16.237,65.236,22.641,4768.398,116.449,2
151.487,28.307,23749.721,225.578,14.436,16.159,306.55,45.757,49.565,48.473,3738.322,124.036,2
41.506,41.346,2482.468,111.476,18.674,20.664,503.277,47.814,149.621,25.468,23034.99,205.552,2
55.446,31.713,4013.692,108.204,16.893,16.86,423.422,38.791,153.332,23.533,24064.602,194.41,2
96.394,19.248,9662.29,131.7,14.734,16.763,353.494,45.975,83.754,21.555,7479.305,127.04,2
130.0,19.601,17284.266,159.45,20.66,14.103,616.629,55.546,78.845,13.488,6398.45,103.466,2
157.223,24.8,25334.07,219.795,28.668,17.77,1055.243,55.772,57.495,37.148,3977.296,96.642,2
155.805,15.771,24523.832,181.139,30.73,26.084,1549.713,77.85,51.142,47.282,3578.62,111.081,2
170.421,64.564,33211.875,350.313,290.705,174.523,114967.281,616.96,64.039,62.543,5829.826,146.659,2
756.605,117.067,586155.062,875.443,729.542,73.801,537678.187,856.535,149.652,75.367,28075.852,300.804,2
866.466,96.81,760134.75,1044.234,702.132,120.218,507441.719,934.024,340.494,141.114,135849.141,598.65,2
728.421,109.324,542548.5,900.481,509.125,63.674,263263.063,628.11,395.556,236.646,212465.641,863.265,2
366.327,104.04,145019.797,521.235,283.276,125.636,95157.711,432.49,295.514,183.259,116035.93,662.411,2
143.708,62.909,24609.676,270.038,109.301,101.426,18044.605,291.156,229.521,265.071,76783.477,591.479,2
90.477,107.861,11994.605,256.094,103.817,63.848,14154.348,200.056,117.776,121.75,18759.846,297.78,2
407.604,79.093,172396.453,569.119,211.516,75.867,50494.594,365.893,171.403,178.444,42775.426,353.016,2
383.753,63.323,151276.078,463.258,288.074,51.021,85589.797,384.02,181.246,148.417,53652.047,440.087,2
379.211,65.352,148072.109,528.002,337.046,63.821,117672.93,489.17,239.486,285.091,87149.617,737.16,2
351.047,59.219,126741.039,450.865,320.96,92.093,111496.398,526.418,294.407,247.212,109227.633,551.434,2
396.221,55.966,160123.578,494.86,341.608,51.344,119332.398,502.387,190.688,164.78,42138.781,337.095,2
396.52,45.079,159260.187,485.173,311.847,67.772,101841.898,459.169,157.861,97.518,31422.895,290.216,2
367.553,48.477,137445.078,443.052,293.748,43.338,88166.0,396.357,161.797,69.394,30993.937,330.304,2
269.824,37.442,74206.727,326.633,240.739,45.127,59991.594,343.309,160.687,82.894,31166.08,276.892,2
275.85,69.887,80977.477,378.07,221.96,66.806,53729.41,340.12,135.927,131.99,25563.592,380.968,2
204.927,39.191,43531.234,281.39,190.238,54.852,39199.352,357.504,133.728,125.158,27084.033,415.768,2
140.646,46.037,21900.75,226.982,138.618,44.144,21163.488,230.764,134.066,82.688,21283.561,235.406,2
82.3,24.911,7393.792,133.509,137.687,51.519,21611.779,223.06,121.728,144.813,21263.285,353.225,2
50.504,49.256,3767.554,119.783,86.811,40.086,9143.021,173.556,140.156,162.391,26908.953,249.209,2
54.964,67.092,5139.323,213.912,65.392,33.822,5273.433,136.677,84.958,95.488,10918.173,231.836,2
69.018,49.992,5929.26,116.867,65.489,64.001,6111.542,174.459,79.099,94.104,9585.493,221.501,2
79.576,42.382,8128.564,172.952,47.49,46.22,3010.828,113.812,85.161,116.292,13537.8,265.976,2
90.761,30.23,9151.45,158.022,39.798,47.25,2460.146,104.047,66.065,73.359,5434.694,130.028,2
100.391,23.924,10650.645,150.056,31.723,40.183,1832.79,90.611,67.137,75.377,5857.898,140.874,2
87.661,38.982,9204.026,179.573,46.703,56.739,3273.723,133.152,100.562,110.616,14851.79,232.043,2
95.989,35.418,10468.26,154.017,56.909,59.842,3988.802,112.803,149.577,155.591,27781.443,277.576,2
99.223,30.1,10751.213,159.418,41.24,32.641,2166.669,86.176,60.268,75.446,5692.21,186.583,2
98.188,27.081,10374.19,160.007,70.613,54.905,6639.326,141.385,89.095,97.818,10859.76,219.652,2
69.841,25.927,5549.993,105.638,52.163,37.151,3860.856,118.038,103.355,84.92,15734.388,274.632,2
76.906,36.146,7221.039,140.244,46.439,39.216,3384.247,132.777,95.667,64.181,12622.388,204.659,2
72.269,31.246,6199.151,142.174,68.348,42.352,6100.661,142.796,66.66,83.196,8030.467,256.766,2
47.756,27.628,3043.924,121.942,63.043,50.961,5404.239,141.552,79.198,93.872,10286.76,264.858,2
60.808,38.427,5099.816,118.639,72.787,64.756,7250.216,161.732,150.271,168.791,28564.748,324.803,2
37.814,22.432,1799.966,72.378,47.505,39.049,3036.371,92.591,93.246,92.589,14692.521,278.28,2
39.71,45.321,3170.784,152.383,71.435,54.255,5984.92,146.19,123.403,140.122,21546.232,318.034,2
31.39,33.695,1613.93,86.542,44.762,40.152,2779.613,96.867,103.325,125.253,15691.62,216.137,2
38.445,40.85,2755.334,131.034,48.646,41.809,3420.539,105.953,161.528,194.847,37993.773,369.639,2
24.823,25.695,1026.021,76.373,43.931,34.895,2562.569,94.929,108.793,124.185,16195.227,233.002,2
19.552,22.854,551.646,49.789,39.564,36.175,2110.61,88.695,82.187,94.907,9366.813,189.618,2
30.838,32.488,1306.412,64.017,47.424,48.572,3097.056,110.244,130.865,152.378,24460.502,309.489,2
26.6,35.03,1244.066,87.831,51.537,58.829,3747.778,112.537,92.362,116.253,13538.32,281.026,2
29.222,34.544,1356.922,67.747,46.113,37.094,2959.45,105.906,73.961,84.08,8673.076,189.262,2
31.243,34.121,1317.422,74.403,43.199,32.071,2600.772,96.006,70.749,86.987,8586.454,211.759,2
21.095,22.693,732.916,58.395,27.451,31.855,1129.546,73.443,67.418,76.8,6851.098,155.372,3
33.356,37.896,1499.696,78.076,31.771,34.391,1587.06,78.859,60.591,68.81,4923.604,134.058,3
39.503,44.025,2121.988,90.438,33.799,33.74,1540.975,86.352,72.91,105.402,11389.371,328.436,3
31.043,26.023,1380.184,64.17,40.18,48.747,2379.354,108.941,40.412,47.194,2477.893,97.204,3
24.675,30.053,942.588,78.087,29.547,35.618,1624.151,86.609,44.786,45.051,2429.812,86.345,3
21.786,13.005,643.754,51.306,12.91,12.917,221.207,29.011,29.145,29.522,1200.715,63.717,3
35.34,10.711,1363.612,60.723,16.534,17.038,401.49,41.983,51.638,24.712,3277.203,97.165,3
18.898,22.629,515.83,44.649,41.631,12.714,1894.805,62.268,54.061,52.794,4724.886,126.748,3
16.173,12.727,385.425,39.291,91.491,82.061,10818.228,156.509,238.032,98.487,66143.203,324.619,3
52.927,46.822,4637.109,130.646,155.899,27.91,25083.346,199.038,244.324,31.807,60705.969,311.473,3
129.453,35.098,17989.943,188.956,57.729,36.372,4655.509,111.955,164.141,23.319,27485.963,206.36,3
171.017,46.56,31414.57,244.002,21.948,25.757,670.591,50.121,75.685,26.781,6445.469,127.033,3
186.698,43.131,36716.344,231.309,28.518,21.603,1118.654,66.851,36.708,36.264,1765.811,74.085,3
174.561,19.055,30834.734,211.537,24.28,21.06,908.503,66.122,31.212,32.795,1286.967,69.296,3
113.311,41.749,14582.357,170.486,21.743,28.059,813.68,67.081,74.954,29.737,6502.321,124.513,3
81.374,56.657,8076.112,137.542,37.399,47.485,2312.529,103.857,106.984,34.757,12653.645,171.39,3
65.142,59.612,5533.568,123.761,66.302,55.14,7020.514,171.373,113.061,20.42,13199.849,162.746,3
108.424,113.988,22754.508,352.782,89.207,79.519,10217.258,194.438,113.772,14.996,13168.836,151.11,3
495.375,191.984,282253.906,759.875,380.945,102.52,155629.656,560.514,121.623,22.883,15315.795,184.761,3
1604.487,380.077,2718836.5,2050.986,247.288,236.946,82268.383,550.678,142.083,16.818,20470.525,176.953,3
1693.405,122.662,2882666.5,1905.454,265.205,52.904,73132.578,354.925,131.427,19.545,17655.133,170.857,3
1317.166,95.413,1744030.25,1482.103,254.307,45.855,66774.898,350.522,124.526,21.846,15984.079,153.793,3
1024.519,74.212,1055147.5,1152.811,119.368,129.615,23403.314,258.132,103.837,14.853,11002.751,138.13,3
796.893,57.723,638370.062,896.68,126.247,26.176,16623.5,180.986,104.091,18.466,11176.003,141.62,3
659.837,647.403,508012.719,1040.62,136.256,58.177,21950.248,236.282,48.885,24.347,2982.476,103.768,3
1249.541,99.448,1571242.75,1447.674,92.942,35.111,9871.074,186.96,43.33,14.897,2099.404,66.034,3
1478.737,21.046,2187105.5,1511.536,47.82,30.599,3184.833,124.125,17.107,20.852,570.7,55.966,3
1440.536,57.18,2078414.25,1539.54,31.913,36.954,1439.542,65.561,19.68,15.694,588.021,40.27,3
1236.929,76.823,1535895.875,1355.933,20.785,17.278,593.528,45.516,15.399,20.183,439.28,48.29,3
935.974,76.839,881951.812,1091.109,36.044,16.197,1561.493,68.074,24.606,22.066,906.564,60.145,3
673.379,88.259,461229.438,839.296,22.769,12.357,661.419,59.403,30.209,12.39,1066.133,55.748,3
460.528,56.59,215288.812,566.823,43.569,19.237,2268.308,78.628,123.815,50.284,17858.641,182.022,3
312.35,30.348,98483.398,365.971,41.378,28.318,2417.186,99.178,186.535,15.436,35033.699,206.581,3
239.558,31.513,58381.035,306.462,37.498,10.205,1510.231,56.554,140.069,25.152,20251.883,184.888,3
133.736,36.041,19184.363,191.477,37.751,32.399,2165.012,96.134,94.534,16.471,9207.994,120.118,3
44.396,34.525,2557.676,95.958,46.155,41.262,2913.989,102.635,52.253,31.799,3676.459,98.81,3
61.773,63.516,6690.333,198.585,38.077,21.595,1911.771,74.035,36.864,25.996,1990.618,98.078,3
80.319,51.318,8861.521,154.149,20.248,24.863,692.452,56.846,20.16,23.525,553.731,38.917,3
143.976,34.334,21907.797,201.32,32.201,26.026,1446.109,88.425,13.254,15.816,283.725,43.726,3
163.787,22.946,27352.74,235.114,29.767,16.104,1120.416,58.505,18.971,21.903,515.479,50.154,3
156.263,29.293,25276.324,204.816,21.076,16.515,592.202,47.08,25.831,18.0,887.925,64.876,3
181.492,26.578,33645.676,218.253,24.243,20.15,909.38,66.907,23.291,13.176,716.107,58.422,3
